Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Steven Martinez,karen.clark@example.com,UK,0,27,61021.58,24553.44,1580922.87,8115.44
Patricia Garcia,alex.johnson@example.com,Canada,1,62,76062.47,6770.14,624045.46,71294.34
John Doe,lisa.white@example.com,Canada,0,70,119949.74,32652.02,1353148.8,52397.36
Jessica Taylor,lisa.white@example.com,USA,1,52,47565.26,34771.99,620368.73,38873.23
Michael Brown,john.doe@example.com,USA,1,29,139135.83,30759.8,1576419.72,82592.83
Jane Smith,karen.clark@example.com,Germany,1,48,78826.62,2850.4,533665.55,28818.91
Alex Johnson,daniel.anderson@example.com,Canada,1,30,98864.33,10287.87,384131.98,39898.22
Jane Smith,emily.davis@example.com,USA,0,39,110114.31,4954.54,791209.45,25299.35
Sarah Wilson,emily.davis@example.com,Canada,0,64,94931.72,4631.85,872463.1,18314.07
Daniel Anderson,steven.martinez@example.com,USA,1,33,197618.98,25708.15,988200.63,64618.3
Mark Thompson,jane.smith@example.com,Australia,1,58,131367.1,2298.16,480257.45,57118.75
John Doe,jane.smith@example.com,USA,1,22,100214.42,21797.82,1150700.5,85122.34
Andrew Martin,chris.lee@example.com,Germany,1,28,93172.4,18637.14,351842.32,95457.02
Jessica Taylor,patricia.garcia@example.com,Germany,1,68,68082.24,12995.6,709364.99,10260.03
Jane Smith,alex.johnson@example.com,Canada,0,46,165713.92,7126.83,276111.12,43564.59
Daniel Anderson,karen.clark@example.com,Germany,0,34,37603.52,5562.66,1256646.3,70274.94
Andrew Martin,emily.davis@example.com,Germany,0,57,36463.27,16534.88,608414.73,17748.6
Emily Davis,andrew.martin@example.com,Germany,0,18,40480.6,10814.54,747461.5,84095.15
Emily Davis,patricia.garcia@example.com,Germany,0,21,145398.43,12550.45,758288.94,17147.24
Alex Johnson,andrew.martin@example.com,USA,1,25,84018.3,8222.36,856699.47,60916.09
Jessica Taylor,patricia.garcia@example.com,Canada,1,47,94620.16,2472.15,228150.11,51396.12
Michael Brown,steven.martinez@example.com,Canada,1,25,107325.27,16196.83,1553831.27,99419.91
Patricia Garcia,daniel.anderson@example.com,UK,0,50,72430.37,25006.98,1137317.83,10910.5
Michael Brown,jessica.taylor@example.com,USA,1,52,160653.05,24922.69,1536621.94,99221.41
Patricia Garcia,jessica.taylor@example.com,USA,0,54,84401.13,7419.82,788011.55,36386.98
Alex Johnson,sarah.wilson@example.com,USA,0,61,91373.78,17023.27,1139326.68,57119.15
Karen Clark,jessica.taylor@example.com,USA,1,49,100221.5,21625.44,1526725.4,22702.58
Chris Lee,steven.martinez@example.com,Germany,0,45,148837.68,16400.79,416048.82,12238.73
Daniel Anderson,michael.brown@example.com,Germany,0,69,104426.17,34817.84,1122253.28,98207.24
Alex Johnson,steven.martinez@example.com,Germany,0,49,99337.72,27336.13,1244027.26,33238.79
Daniel Anderson,chris.lee@example.com,USA,0,28,116549.91,33457.98,1388595.06,88002.06
Emily Davis,michael.brown@example.com,USA,0,37,77044.67,19522.12,335949.73,86925.32
John Doe,patricia.garcia@example.com,UK,0,57,59239.64,8960.24,1682752.24,52461.06
Steven Martinez,chris.lee@example.com,USA,0,67,70190.76,9354.96,317406.3,99606.14
Chris Lee,john.doe@example.com,UK,0,43,166714.27,17415.07,619443.51,91089.43
Mark Thompson,daniel.anderson@example.com,Canada,1,70,73647.31,34528.39,1040144.58,16366.6
Michael Brown,andrew.martin@example.com,Canada,0,42,127273.14,8938.81,552527.67,74084.99
Alex Johnson,alex.johnson@example.com,USA,1,38,63587.96,33828.63,723934.18,22354.66
Mark Thompson,steven.martinez@example.com,USA,1,70,54939.51,14500.41,1124214.95,74477.1
Lisa White,jessica.taylor@example.com,Germany,0,40,171631.56,28221.7,808576.13,98295.66
Jessica Taylor,alex.johnson@example.com,USA,0,53,92244.83,16472.64,559870.49,42462.51
Chris Lee,daniel.anderson@example.com,Canada,0,18,76024.42,34369.65,1463120.29,95775.95
Daniel Anderson,chris.lee@example.com,Canada,0,29,125052.85,34373.41,1348609.83,71561.23
Michael Brown,chris.lee@example.com,USA,0,31,127027.34,32786.93,644873.77,68058.03
Jessica Taylor,jessica.taylor@example.com,Australia,1,43,62401.65,16538.87,53469.25,41685.31
John Doe,chris.lee@example.com,USA,1,37,33825.43,11961.13,1917735.54,61277.76
Andrew Martin,patricia.garcia@example.com,Canada,1,63,180398.6,17441.72,432812.8,90683.37
Chris Lee,chris.lee@example.com,UK,1,64,92036.26,25789.4,1532099.56,26020.46
Jane Smith,karen.clark@example.com,Canada,0,19,68733.79,14332.93,715106.88,89169.97
Michael Brown,patricia.garcia@example.com,Germany,0,65,46268.58,19968.06,197309.8,43964.61
John Doe,patricia.garcia@example.com,Germany,0,21,95888.87,32715.27,439200.2,74315.18
Karen Clark,patricia.garcia@example.com,Canada,0,63,58462.76,11878.77,780316.49,17279.37
Karen Clark,karen.clark@example.com,USA,0,63,167482.97,34823.21,459999.84,80180.07
Daniel Anderson,john.doe@example.com,Germany,0,57,113620.23,31543.01,879532.68,32752.67
Jane Smith,michael.brown@example.com,USA,0,65,28045.38,30864.12,372348.25,28781.54
Michael Brown,john.doe@example.com,UK,1,65,125446.12,9866.56,634031.74,17891.42
John Doe,michael.brown@example.com,Germany,1,46,94259.09,24557.42,1171999.91,58250.65
Daniel Anderson,sarah.wilson@example.com,USA,1,43,93938.75,26987.13,319538.12,93467.59
Andrew Martin,karen.clark@example.com,Germany,0,57,104897.64,13241.77,1315229.53,88981.59
Emily Davis,john.doe@example.com,USA,1,28,107837.93,16342.76,1085583.43,28599.47
Andrew Martin,steven.martinez@example.com,Germany,0,70,43253.49,10676.72,1062605.52,84194.8
Patricia Garcia,alex.johnson@example.com,Canada,1,67,125239.94,8259.42,381665.49,82045.73
Lisa White,sarah.wilson@example.com,Canada,1,32,64113.81,21388.38,827224.5,91880.85
Andrew Martin,mark.thompson@example.com,Canada,0,35,65076.47,9368.18,1035026.54,52060.98
Alex Johnson,emily.davis@example.com,Canada,1,59,57368.07,5247.44,403996.41,21080.55
Daniel Anderson,karen.clark@example.com,Germany,1,33,73408.39,24230.36,525294.35,26591.89
Emily Davis,michael.brown@example.com,USA,1,67,134222.12,27780.99,166341.07,87691.71
Emily Davis,john.doe@example.com,USA,1,51,102763.18,17079.86,1602106.99,37775.59
Sarah Wilson,emily.davis@example.com,Canada,0,24,135267.09,14263.78,793185.57,21978.36
Emily Davis,jane.smith@example.com,Australia,0,33,138923.51,3654.29,1013000.62,12838.51
Daniel Anderson,mark.thompson@example.com,Canada,0,49,93368.52,18996.52,634081.75,47989.89
Alex Johnson,lisa.white@example.com,UK,1,46,133279.55,10351.14,701000.52,54235.24
Daniel Anderson,karen.clark@example.com,Australia,0,61,94743.04,8024.4,1011266.08,70235.01
Jane Smith,patricia.garcia@example.com,Canada,0,23,91511.75,25567.68,140434.75,74616.4
Chris Lee,andrew.martin@example.com,USA,1,22,66625.65,20834.62,509782.35,43439.87
Jessica Taylor,chris.lee@example.com,Canada,0,19,94234.18,21037.45,188374.02,47389.25
Chris Lee,emily.davis@example.com,USA,0,36,52935.93,1904.1,1316195.53,99199.35
Jessica Taylor,chris.lee@example.com,Australia,1,20,90379.34,2926.1,1033811.37,41219.96
Karen Clark,lisa.white@example.com,Australia,0,56,40511.86,19903.75,1412743.8,96195.38
Karen Clark,steven.martinez@example.com,Canada,1,26,57612.29,20863.63,447822.31,54794.41
Alex Johnson,emily.davis@example.com,UK,1,48,57784.31,9906.72,592386.43,80947.67
Karen Clark,jessica.taylor@example.com,Germany,0,24,93211.12,9704.78,233015.52,48745.41
Patricia Garcia,emily.davis@example.com,Germany,1,52,62163.3,7614.94,781201.71,91174.85
Chris Lee,john.doe@example.com,UK,0,43,112093.39,7432.8,1578061.14,89288.56
Emily Davis,daniel.anderson@example.com,Canada,0,25,43471.43,13305.76,1578955.3,78872.93
Alex Johnson,michael.brown@example.com,USA,1,47,133437.15,1429.32,733214.27,31878.46
Jane Smith,alex.johnson@example.com,Australia,0,33,48381.12,1127.13,324652.44,16595.51
Patricia Garcia,jane.smith@example.com,Germany,0,48,134796.39,7807.3,1487175.13,84125
Steven Martinez,emily.davis@example.com,Canada,0,26,114945.31,18322.2,441367.88,70717.23
Daniel Anderson,jessica.taylor@example.com,USA,1,48,153307.14,5997.53,486743.97,14964.95
Steven Martinez,mark.thompson@example.com,Canada,0,57,69311.02,33869.49,1343111.32,55248.01
Karen Clark,andrew.martin@example.com,Canada,0,53,76981.07,25561.91,487222.44,87487.57
John Doe,michael.brown@example.com,Canada,1,34,50657.64,31067.37,348507.23,82192.09
Lisa White,mark.thompson@example.com,USA,1,41,79657.56,31638.53,1629918.13,22046.19
Andrew Martin,chris.lee@example.com,Canada,0,56,40977.6,11217.02,1630406.89,40467.09
Daniel Anderson,chris.lee@example.com,Germany,0,39,124741.03,1308.33,605234.62,83720.32
John Doe,lisa.white@example.com,Australia,1,27,66396.15,21986.82,166261.1,74030.99
Daniel Anderson,lisa.white@example.com,Germany,1,21,115273.16,13380.73,197933.08,27011.15
Jane Smith,karen.clark@example.com,USA,1,66,173984.75,16866.45,1386820.57,72597.97
Alex Johnson,lisa.white@example.com,Germany,1,45,52818.01,25019.1,718225.25,9334.61
Sarah Wilson,john.doe@example.com,USA,0,70,142955.72,21943.57,802409.54,11729.04
Sarah Wilson,andrew.martin@example.com,Germany,0,69,89850.18,18824.94,554807.7,97317.46
Jane Smith,daniel.anderson@example.com,Germany,0,37,117174.46,2630.68,378297.84,75633.14
Andrew Martin,jane.smith@example.com,Canada,1,43,150106.75,19607.69,1195416.3,79924.77
Lisa White,karen.clark@example.com,USA,1,48,59133.73,21384.08,853682.85,65059.48
John Doe,chris.lee@example.com,Canada,0,60,74985.93,9551.35,1038390.55,89440.79
Jane Smith,lisa.white@example.com,Germany,1,20,106221,27099.07,412939.3,95589.38
Jessica Taylor,chris.lee@example.com,Australia,0,56,148476.13,7133.74,520789.05,15026.03
Alex Johnson,jane.smith@example.com,Germany,1,56,100458.02,22314.09,681361.38,82141.25
Daniel Anderson,jessica.taylor@example.com,UK,0,29,38396.08,5183.56,440413.15,86049.94
John Doe,karen.clark@example.com,Germany,1,31,53103.52,15595.42,689397.78,31923.76
Jessica Taylor,lisa.white@example.com,Germany,1,62,52847.92,31900.88,213014.21,48086.7
Chris Lee,jessica.taylor@example.com,Canada,0,21,68885.31,25249.03,947740.15,76170.39
Alex Johnson,andrew.martin@example.com,USA,1,47,115746.58,27067.56,1338810.65,26305.12
Daniel Anderson,jane.smith@example.com,Australia,1,66,125710.01,1669.64,118598.59,95483.3
Sarah Wilson,mark.thompson@example.com,UK,1,56,42911.39,31192.79,1367450.38,57120.42
Mark Thompson,karen.clark@example.com,Germany,0,30,151949.58,15910.71,334279.25,22254.77
Mark Thompson,daniel.anderson@example.com,Germany,1,70,146741.48,29122.1,115363.06,73355.13
John Doe,mark.thompson@example.com,Canada,0,41,63698.84,16475.16,881790.12,65071.65
Emily Davis,steven.martinez@example.com,UK,1,27,121009.36,3805.04,1146970.64,7653.43
Jessica Taylor,chris.lee@example.com,Canada,1,58,85559.22,25099.84,1767711.14,64658.82
Mark Thompson,john.doe@example.com,Canada,1,66,64058.23,30927.83,683749.31,53687.57
Jessica Taylor,alex.johnson@example.com,USA,1,32,148953.98,21245.83,664824.67,37439.75
Chris Lee,jessica.taylor@example.com,Canada,1,36,106606.05,4249.24,783681.68,92873.75
Karen Clark,karen.clark@example.com,Canada,0,23,121683.02,11831.59,1298013.62,89762.28
Michael Brown,john.doe@example.com,Germany,1,42,70589.66,3912.16,386179.97,77726.04
Daniel Anderson,michael.brown@example.com,UK,1,68,75206.87,28171.65,1420224.9,12080.75
Michael Brown,steven.martinez@example.com,Canada,1,49,55587.42,9558.59,878448.8,9021.18
Michael Brown,steven.martinez@example.com,Australia,1,45,64044.73,24135.48,632576.57,11383.73
Chris Lee,jessica.taylor@example.com,Canada,0,61,181916.17,16883.1,788357.53,64790.36
John Doe,emily.davis@example.com,Canada,1,48,105451.22,24267.81,1768683.06,71190.61
Alex Johnson,jessica.taylor@example.com,Australia,0,64,43739.45,28178.21,892437.65,73858.2
Daniel Anderson,patricia.garcia@example.com,USA,0,52,110209.15,33380.93,1012961.86,71382.12
Andrew Martin,emily.davis@example.com,USA,1,52,137836.34,17303.04,1211614.66,30430.8
Patricia Garcia,lisa.white@example.com,Germany,1,70,90244.95,1816.11,469578.74,44618.95
Andrew Martin,jessica.taylor@example.com,Canada,0,30,61775.28,1812.32,1807270.83,32885.15
Jessica Taylor,lisa.white@example.com,UK,0,26,42949.75,5103.2,599705.13,13463.5
Mark Thompson,karen.clark@example.com,Canada,1,50,49671.4,12688.7,292300.41,92679.44
Mark Thompson,alex.johnson@example.com,UK,0,55,95544.7,7205.11,482525.4,84665.06
Andrew Martin,michael.brown@example.com,USA,0,19,90905.33,28892.24,587748.69,45963.99
Alex Johnson,andrew.martin@example.com,USA,1,18,150992.65,32162.13,826991.66,56730.61
Alex Johnson,lisa.white@example.com,USA,0,62,53788.48,9592.56,559613.02,40629.89
Lisa White,sarah.wilson@example.com,Australia,0,24,50834.99,3478.22,547988.96,49007.85
Emily Davis,john.doe@example.com,USA,0,20,93070.93,6409.32,663134.33,23799
Sarah Wilson,daniel.anderson@example.com,UK,1,40,85420.03,22724.74,320447.25,9535.53
Alex Johnson,michael.brown@example.com,Germany,0,32,88824.13,22933.67,914532.08,99079.88
Sarah Wilson,steven.martinez@example.com,Germany,0,36,125346.98,13164.02,1683467,74180.65
Jane Smith,alex.johnson@example.com,UK,1,64,152784.76,1490.72,763738.06,26103.65
Emily Davis,jane.smith@example.com,Canada,0,59,39394.09,4715.73,357178.18,10207.26
Jane Smith,michael.brown@example.com,UK,1,23,131588.13,13707.14,1540774.04,62892.11
Chris Lee,lisa.white@example.com,Germany,1,66,77602.8,8409.69,329217.41,48613.65
Mark Thompson,emily.davis@example.com,Australia,1,25,103119.66,8673.93,1113344.64,56313.91
Lisa White,emily.davis@example.com,USA,0,35,119459.4,5353.34,659487.33,36704.09
Chris Lee,chris.lee@example.com,USA,0,40,167327.33,29773.62,667200.63,74088.2
Patricia Garcia,andrew.martin@example.com,Canada,0,65,197476.81,31348.09,226887.29,70765.5
Chris Lee,steven.martinez@example.com,Germany,1,36,83545.2,17582.62,729812.16,42384.39
Sarah Wilson,sarah.wilson@example.com,Canada,1,33,105919.46,14363,1073541.1,52234.01
Emily Davis,andrew.martin@example.com,Germany,1,64,105772.13,21281.1,1402684.18,43132.45
Steven Martinez,michael.brown@example.com,UK,0,47,68382.93,23390.55,1166723.97,82081.97
John Doe,daniel.anderson@example.com,Germany,0,29,102499.55,26301.99,294074.62,19094.66
Lisa White,alex.johnson@example.com,Germany,0,40,140217.01,21571.94,1194695.97,93318.05
Steven Martinez,sarah.wilson@example.com,Canada,1,19,142007.26,2704.03,879848.81,58676.07
Michael Brown,chris.lee@example.com,Germany,1,61,98174.83,3511.15,791976.44,80622.66
Jessica Taylor,john.doe@example.com,Germany,0,41,171880.74,24315.53,889029.36,78209.84
Alex Johnson,karen.clark@example.com,Canada,0,53,87907.04,17849.48,832757.25,93060.68
Chris Lee,sarah.wilson@example.com,Australia,1,53,66718.48,12129.53,1313328.16,34921.01
Jessica Taylor,andrew.martin@example.com,UK,0,31,114402.15,5395.52,999360.54,23810.97
Mark Thompson,mark.thompson@example.com,USA,1,63,76397.55,29049.79,1531829.35,40248.24
Jane Smith,andrew.martin@example.com,Canada,1,69,83231.19,8377.96,1367141.04,47400.8
Andrew Martin,mark.thompson@example.com,UK,0,34,179971.61,34381.28,972926.86,6322.87
Lisa White,john.doe@example.com,Germany,0,60,159399.94,8801.41,815538.2,20346.83
Jane Smith,jane.smith@example.com,Germany,0,49,29625.7,6770.03,734232.53,78810.16
Emily Davis,michael.brown@example.com,USA,1,42,66146.2,10385,713114.64,93559.36
Jane Smith,alex.johnson@example.com,Canada,1,69,136412.19,19487.9,274867.25,9541.4
John Doe,john.doe@example.com,USA,1,67,83293.7,34891.54,644101.82,42346.7
Emily Davis,emily.davis@example.com,Australia,0,25,128703.01,25234.23,717828.11,66102.55
Karen Clark,steven.martinez@example.com,USA,1,55,85302.64,23867.71,1676021.09,63951.68
Patricia Garcia,alex.johnson@example.com,USA,0,53,76980.11,14267.96,979599.15,8571.33
Andrew Martin,michael.brown@example.com,Australia,0,31,186977.17,14845.39,932216.87,16424.41
Karen Clark,emily.davis@example.com,Australia,0,66,43383.58,15168.26,478118.77,17500.5
Jane Smith,john.doe@example.com,USA,1,34,168796.17,18721.9,416150.62,23462.01
Jessica Taylor,alex.johnson@example.com,Canada,0,67,115670.67,32735,417819.49,35177.13
Andrew Martin,daniel.anderson@example.com,Canada,1,47,53797.67,18975.29,1191568.58,73059.26
Mark Thompson,lisa.white@example.com,Canada,0,53,54339.77,13917.91,1039792.97,25311.57
Lisa White,mark.thompson@example.com,Germany,1,40,130097.18,6439.26,1031138.58,39523.25
Chris Lee,mark.thompson@example.com,Canada,0,56,186232.34,932.62,1131659.3,63651.25
Karen Clark,alex.johnson@example.com,Germany,0,44,61036.12,13262.49,1842231.66,47851.49
John Doe,jessica.taylor@example.com,Australia,1,20,56725.93,13271.48,337543.49,49489.18
Michael Brown,emily.davis@example.com,USA,0,65,88717.73,32819.38,1296303.23,19076.53
Emily Davis,sarah.wilson@example.com,Germany,1,69,65057.45,31078.68,750732.92,13892.67
Jessica Taylor,chris.lee@example.com,USA,1,66,82076.16,29669.71,1105189.67,81105.25
Jessica Taylor,mark.thompson@example.com,USA,1,43,72427.21,30885.81,413508.62,50824.46
Jessica Taylor,john.doe@example.com,Canada,1,35,98563.65,31215.82,428725.78,25541.29
Jane Smith,andrew.martin@example.com,UK,0,18,114727.62,2641.55,1809987.24,39445.84
Michael Brown,mark.thompson@example.com,Canada,0,69,104835.36,5671.95,1317190.19,94580.67
Alex Johnson,chris.lee@example.com,USA,1,25,134973.24,1962.97,658147.54,94106.37
Lisa White,jane.smith@example.com,Canada,1,23,57135.09,7585.01,412431.56,32522.76
Patricia Garcia,sarah.wilson@example.com,Canada,0,45,47862.52,22107.38,1257736.79,57549.48
Lisa White,patricia.garcia@example.com,Canada,1,18,60610.84,23789.2,724927.91,62676.81
Mark Thompson,lisa.white@example.com,USA,0,67,53395.95,25392.96,494370.5,67410.99
Karen Clark,alex.johnson@example.com,Canada,1,69,92512.18,15611.66,674742.57,92422.93
Sarah Wilson,steven.martinez@example.com,UK,1,19,163225.36,2114.97,675728.94,82266.08
Michael Brown,lisa.white@example.com,Canada,0,24,158484.85,26505.39,366840.55,53235.28
Lisa White,steven.martinez@example.com,Germany,1,30,173201.29,9697.4,847885.18,67146.78
Lisa White,patricia.garcia@example.com,UK,0,31,87612.86,30771.74,322122.24,38981.35
Jane Smith,jessica.taylor@example.com,Australia,1,28,77023.31,13742.18,154555.23,65128.48
Michael Brown,daniel.anderson@example.com,Canada,0,21,72982.5,850.37,1715796.35,13497.89
Alex Johnson,sarah.wilson@example.com,Canada,1,65,105706.32,1076.07,1453974.97,37006.29
Chris Lee,lisa.white@example.com,Germany,1,66,113548,31967.86,627362.59,23981.34
Emily Davis,michael.brown@example.com,Canada,1,39,85174.19,13863.6,780385.7,25051.63
Patricia Garcia,andrew.martin@example.com,USA,0,38,36378.79,6658.31,876156.18,41262.24
Andrew Martin,jane.smith@example.com,USA,0,45,71086.03,32004.77,446463.58,63127.74
Emily Davis,alex.johnson@example.com,Germany,0,30,56230.99,29300.21,173317.53,83640.04
John Doe,daniel.anderson@example.com,USA,0,57,145744.76,9872.32,1707732.36,69777.89
Alex Johnson,john.doe@example.com,USA,0,52,150618.05,24529.21,345579.64,56472.64
John Doe,karen.clark@example.com,USA,0,63,39271.61,30132.22,1381486.26,54564.13
Chris Lee,karen.clark@example.com,Germany,0,58,165400.9,19270.78,950196.35,75431.44
Sarah Wilson,mark.thompson@example.com,Canada,1,61,85558.92,29949.46,493684.97,25216.15
Andrew Martin,alex.johnson@example.com,Germany,1,61,142312.99,13731.01,514907.81,75620.53
Steven Martinez,emily.davis@example.com,USA,1,22,140883.95,10801.72,279709.08,48901.34
Karen Clark,daniel.anderson@example.com,Canada,1,68,119717.76,28399.47,1018556.88,8824.14
Jane Smith,jessica.taylor@example.com,USA,1,36,30988.21,21837.95,595359.16,92420.34
Lisa White,daniel.anderson@example.com,Germany,0,51,172184.27,1579.67,580926.62,73664.77
Daniel Anderson,emily.davis@example.com,Canada,1,18,98694.94,4869.22,864802.59,32358.16
Mark Thompson,alex.johnson@example.com,Australia,1,34,89257.27,29059.15,116371.51,51598.89
Jane Smith,patricia.garcia@example.com,Germany,0,30,55032.74,2236.84,382255.7,97506.2
Karen Clark,daniel.anderson@example.com,Germany,1,22,67854.25,22141,873227.73,61364.23
Karen Clark,alex.johnson@example.com,USA,1,30,91821.18,16246.11,167957.51,14105.31
Sarah Wilson,michael.brown@example.com,Canada,1,46,117209.37,16754.83,215054.51,75090.15
Mark Thompson,michael.brown@example.com,Germany,0,56,161367.88,16295.23,265525.02,12957.29
Emily Davis,lisa.white@example.com,Germany,0,67,52521.05,18468.47,1245819.87,55573.06
Chris Lee,daniel.anderson@example.com,UK,0,25,66881.43,1464.63,1206997.64,46280.57
Patricia Garcia,emily.davis@example.com,UK,1,70,61864.75,8425.16,946162.01,22247.25
Patricia Garcia,lisa.white@example.com,Germany,0,42,88064.23,11563.37,257879.45,90703.13
Jessica Taylor,karen.clark@example.com,USA,0,30,91019.08,17197.7,1012263.73,47525.94
Daniel Anderson,emily.davis@example.com,USA,0,65,84470.87,11215.67,1072549.33,93594.24
John Doe,john.doe@example.com,UK,1,18,99087.03,15691.54,822869.62,30655.93
Jane Smith,sarah.wilson@example.com,UK,0,57,56378.39,9816.87,635938.7,89157.52
Patricia Garcia,jane.smith@example.com,Canada,1,34,56337.31,15741.11,610993.53,58772.18
Chris Lee,patricia.garcia@example.com,USA,0,52,69395.12,24357.36,604050.63,42468.93
Daniel Anderson,sarah.wilson@example.com,USA,1,44,80224.31,21489.12,365663.64,98018.58
Andrew Martin,sarah.wilson@example.com,USA,0,28,118592.6,33053.8,260281.87,68852.81
Patricia Garcia,patricia.garcia@example.com,UK,0,57,130893.4,16709.86,508328.24,9035.05
Jane Smith,michael.brown@example.com,USA,0,66,172212.04,11939.26,809425.87,85171.4
Steven Martinez,michael.brown@example.com,USA,1,27,154424.9,11704.24,1087154.63,46192.74
Emily Davis,jessica.taylor@example.com,USA,0,51,44296.28,18477.88,1071052.39,9618.09
Jessica Taylor,emily.davis@example.com,USA,1,18,152592.15,33861.83,527184.1,31710.09
Steven Martinez,mark.thompson@example.com,UK,1,54,116442.56,21687.88,1500017.13,70274.07
Emily Davis,karen.clark@example.com,Canada,0,44,122482.32,32497.87,978475.34,64391.26
Mark Thompson,mark.thompson@example.com,Germany,0,54,137690.06,31571.86,486180.87,85254
Sarah Wilson,mark.thompson@example.com,Australia,1,58,112925.15,34071.07,989289.16,19918.2
Jessica Taylor,patricia.garcia@example.com,USA,1,42,106361.58,29154.88,1155239.13,15395.41
Jessica Taylor,mark.thompson@example.com,UK,1,61,158526.71,3836.33,700854.32,59850.52
Chris Lee,chris.lee@example.com,Germany,1,64,137326.51,11155.94,83241.24,30431.24
Michael Brown,lisa.white@example.com,Canada,1,24,138873.45,30667.7,374891.3,91000.79
Jane Smith,jessica.taylor@example.com,UK,0,30,49875.88,10408.03,1697947.44,61249.47
Emily Davis,emily.davis@example.com,Canada,0,34,115343.88,25081.63,1255109.77,15595.32
Patricia Garcia,alex.johnson@example.com,Canada,0,24,99378.65,20278.3,1006971.21,32864.24
Patricia Garcia,alex.johnson@example.com,Germany,0,30,95140.16,16613.08,797418.17,34207.18
Andrew Martin,mark.thompson@example.com,Australia,0,56,158115.82,4360.49,670896.72,46933.72
Daniel Anderson,patricia.garcia@example.com,USA,0,63,130879.86,3457.01,183570.14,32031.87
Jane Smith,jane.smith@example.com,Germany,1,59,105414,878.16,1278302.74,12253.58
Steven Martinez,john.doe@example.com,USA,1,35,99668.36,6253.24,625137.53,9873.33
Michael Brown,sarah.wilson@example.com,USA,0,36,115978.86,1783.91,1058173.75,96311.11
Chris Lee,mark.thompson@example.com,Canada,0,41,88502.25,10763.54,786407.69,28012.39
Jessica Taylor,sarah.wilson@example.com,UK,1,45,48202.93,15866.23,579089.77,60127.39
Sarah Wilson,alex.johnson@example.com,Canada,0,70,111951.88,20341.62,1585508.72,7170.83
Steven Martinez,alex.johnson@example.com,USA,0,35,67855.82,25832.53,331352.21,72007.83
Chris Lee,sarah.wilson@example.com,USA,1,34,102460.83,34429.09,1268551.88,54586.61
Steven Martinez,sarah.wilson@example.com,Canada,0,48,81527.34,25947.21,104854.53,72476.73
Patricia Garcia,emily.davis@example.com,USA,0,33,50424.96,5111.18,816492.75,69518.16
Karen Clark,daniel.anderson@example.com,USA,1,40,88956.99,5510.49,1653147.69,55462.68
Daniel Anderson,steven.martinez@example.com,UK,1,62,57612.3,21301.27,210562.49,20484.91
Karen Clark,sarah.wilson@example.com,USA,1,51,143300.66,31028.62,474682.88,21448.46
Karen Clark,mark.thompson@example.com,USA,0,19,57256.42,16206.17,1541241.74,34597.06
Jessica Taylor,andrew.martin@example.com,USA,1,48,36252.69,20158.33,1450351.13,43766.54
Alex Johnson,jessica.taylor@example.com,Germany,1,52,98314.91,27204.28,321337.57,78073.2
Jessica Taylor,lisa.white@example.com,Canada,0,46,171829.76,14280.09,1379961.57,72630.76
Karen Clark,chris.lee@example.com,Canada,1,18,94717.36,9043.81,653124.99,31811.15
Lisa White,daniel.anderson@example.com,UK,0,29,41100.54,17290.6,1094328.37,50175.83
Mark Thompson,sarah.wilson@example.com,Canada,1,23,52888.81,33178.97,353492.22,93705.37
John Doe,jessica.taylor@example.com,Germany,0,41,58213.51,13577.04,817195.53,74526.21
Michael Brown,mark.thompson@example.com,Germany,0,62,128016.06,17560.69,767655.94,48697.1
Emily Davis,john.doe@example.com,UK,0,18,91243.12,29055.5,1177365.19,65458.18
Chris Lee,daniel.anderson@example.com,UK,1,20,51895.33,28922.45,1479256.95,82329.85
Alex Johnson,alex.johnson@example.com,Canada,0,40,136011.24,27902.96,242716.47,86004.52
Daniel Anderson,emily.davis@example.com,Australia,0,52,109295.92,6084.42,1050181.66,97434.52
Michael Brown,jessica.taylor@example.com,Germany,1,23,99784.73,15316.17,347486.18,7222.55
Lisa White,sarah.wilson@example.com,Canada,0,63,89811.19,5010.99,409685.5,71696.44
Mark Thompson,mark.thompson@example.com,UK,0,58,127838.42,7720.96,380715.11,48550.58
Lisa White,chris.lee@example.com,Germany,1,60,65449.31,7477.97,557880.93,48959.75
Mark Thompson,emily.davis@example.com,Germany,1,56,49217.79,30772.05,515708.71,42097.39
Michael Brown,steven.martinez@example.com,Canada,0,36,173974.42,28594.48,259238.45,10559.7
John Doe,john.doe@example.com,USA,1,45,92708.7,34138.36,562168.68,63514.64
Lisa White,chris.lee@example.com,Germany,1,54,79864.55,17528.6,480833.85,45951.61
Jane Smith,steven.martinez@example.com,Canada,1,38,74346.07,7169.78,959934.55,65869.1
Mark Thompson,alex.johnson@example.com,UK,0,37,97793.48,10893.63,1637154.49,8347.11
Mark Thompson,jessica.taylor@example.com,Canada,0,23,159835.47,4383.81,149882.54,14922.91
Emily Davis,alex.johnson@example.com,USA,1,38,51689.62,6870.94,261523.43,98428.67
Mark Thompson,alex.johnson@example.com,Canada,0,34,195668.72,14479.4,1583751.36,54846.64
Steven Martinez,jessica.taylor@example.com,USA,1,61,155642.44,2142.55,713298.11,59907
Mark Thompson,emily.davis@example.com,USA,1,26,71341.33,21590.52,282872.42,50502.44
